08 21 09:17:23.252 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:23.252 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:23.252 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:23.253  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:24.244 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:24.244 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:24.244 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:24.245  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:25.242 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:25.242 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:25.243 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:25.243  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:26.255 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:26.255 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:26.256 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:26.257  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:27.247 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:27.247 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:27.247 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:27.247  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:28.250 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:28.250 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:28.251 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:28.251  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:29.250 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:29.250 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:29.250 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:29.251  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:30.243 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:30.243 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:30.244 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:30.244  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:31.255 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:31.255 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:31.256 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:31.256  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:32.254 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:32.254 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:32.255 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:32.255  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:33.248 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:33.248 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:33.249 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:33.249  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:34.244 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:34.244 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:34.245 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:34.245  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:35.242 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:35.242 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:35.242 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:35.243  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:36.246 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:36.246 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:36.246 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:36.246  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:37.245 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:37.245 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:37.245 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:37.245  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:38.245 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:38.246 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:38.246 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:38.246  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:39.240 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:39.240 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:39.240 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:39.240  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:40.247 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:40.247 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:40.247 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:40.248  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:41.244 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:41.244 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:41.244 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:41.245  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:42.253 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:42.253 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:42.254 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:42.254  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:43.246 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:43.246 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:43.247 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:43.248  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:44.245 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:44.245 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:44.246 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:44.246  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:45.253 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:45.253 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:45.254 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:45.254  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:46.245 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:46.245 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:46.246 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:46.246  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:47.241 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:47.241 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:47.241 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:47.242  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:48.247 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:48.247 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:48.248 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:48.248  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:49.243 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:49.243 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:49.243 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:49.244  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:50.255 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:50.256 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:50.256 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:50.257  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:51.255 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:51.255 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:51.256 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:51.256  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:52.249 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:52.249 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:52.249 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:52.250  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:53.244 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:53.244 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:53.245 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:53.246  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:54.244 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:54.244 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:54.245 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:54.245  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:55.253 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:55.253 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:55.254 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:55.254  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:56.246 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:56.246 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:56.246 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:56.247  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:57.242 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:57.242 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:57.243 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:57.243  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:58.246 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:58.246 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:58.246 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:58.247  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:17:59.250 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:17:59.250 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:17:59.251 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:17:59.251  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:18:00.249 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:18:00.249 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:18:00.250 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:18:00.250  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:18:01.247 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:18:01.247 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:18:01.248 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:18:01.248  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:18:02.243 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:18:02.243 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:18:02.244 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:18:02.244  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:18:03.255 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:18:03.256 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:18:03.256 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:18:03.256  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:18:04.252 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:18:04.252 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:18:04.253 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:18:04.253  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:18:05.246 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:18:05.246 DEBUG 65976 aella::mysqld:141             : Binlog watcher running...
08 21 09:18:05.246 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: 27
08 21 09:18:05.247  INFO 63124 aella::mysqld:331             : HEARTBEAT_EVENT...
08 21 09:18:06.242 DEBUG 65976 aella::com::binlog::index:57  : watch: line: "C:/Users/BK-liao/mysqltest/data/binlog/mysql-bin.000001"
08 21 09:18:06.242 DEBUG 65976 aella::mysqld:101             : Binlog filename changed...C:/Users/BK-liao/mysqltest/data/binlog/mysql-bin.000001
08 21 09:18:06.243 DEBUG 63124 aella::mysqld:177             : rx.changed::binlog_dump:true, binlog_dump_gtid:false
08 21 09:18:06.243 DEBUG 63124 aella::mysqld:323             : rpl_semi_sync_master_enabled=false, need_ack=true, filename: C:/Users/BK-liao/mysqltest/data/binlog/mysql-bin.000001
08 21 09:18:06.251 DEBUG 63124 aella::com::binlog:269        : get_binlog_file:: filename: C:/Users/BK-liao/mysqltest/data/binlog/mysql-bin.000001 offset: 0
08 21 09:18:06.251 TRACE 63124 aella::mysqld:488             : event::header::server_id:1000, replica::server_id:123456
08 21 09:18:06.252 TRACE 63124 aella::mysqld:349             : net_write::src: b"\xfd\0\0%\0\xb9s\xa6h\x0f\xe8\x03\0\0\xfc\0\0\0\0\x01\0\0\0\0\x04\010.3.39-MariaDB-1:10.3.39+maria~ubu2004-log\0\0\0\0\0\0\0\xb9s\xa6h\x138\r\0\x08\0\x12\0\x04\x04\x04\x04\x12\0\0\xe4\0\x04\x1a\x08\0\0\0\x08\x08\x08\x02\0\0\0\n\n\n\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\x04\x13\x04\0\r\x08\x08\x08\n\n\n\x01A=\x08E"
08 21 09:18:06.253 TRACE 63124 aella::mysqld:350             : net_write::src:vec: [253, 0, 0, 37, 0, 185, 115, 166, 104, 15, 232, 3, 0, 0, 252, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 49, 48, 46, 51, 46, 51, 57, 45, 77, 97, 114, 105, 97, 68, 66, 45, 49, 58, 49, 48, 46, 51, 46, 51, 57, 43, 109, 97, 114, 105, 97, 126, 117, 98, 117, 50, 48, 48, 52, 45, 108, 111, 103, 0, 0, 0, 0, 0, 0, 0, 185, 115, 166, 104, 19, 56, 13, 0, 8, 0, 18, 0, 4, 4, 4, 4, 18, 0, 0, 228, 0, 4, 26, 8, 0, 0, 0, 8, 8, 8, 2, 0, 0, 0, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19, 4, 0, 13, 8, 8, 8, 10, 10, 10, 1, 65, 61, 8, 69]
08 21 09:18:06.254 TRACE 63124 aella::mysqld:488             : event::header::server_id:1000, replica::server_id:123456
08 21 09:18:06.254 TRACE 63124 aella::mysqld:349             : net_write::src: b"\x1e\0\0&\0\xb9s\xa6h\x0e\xe8\x03\0\0\x1d\0\0\0\x1d\x01\0\0\x08\0\x01\0\0\0!\x01\x81\x12\xc83"
08 21 09:18:06.255 TRACE 63124 aella::mysqld:350             : net_write::src:vec: [30, 0, 0, 38, 0, 185, 115, 166, 104, 14, 232, 3, 0, 0, 29, 0, 0, 0, 29, 1, 0, 0, 8, 0, 1, 0, 0, 0, 33, 1, 129, 18, 200, 51]
08 21 09:18:06.255 TRACE 63124 aella::mysqld:488             : event::header::server_id:1000, replica::server_id:123456
08 21 09:18:06.255 TRACE 63124 aella::mysqld:349             : net_write::src: b",\0\0'\0\xb9s\xa6h\x02\xe8\x03\0\0+\0\0\0H\x01\0\0\x08\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0# Dumm\xb2(:\x85"
08 21 09:18:06.256 TRACE 63124 aella::mysqld:350             : net_write::src:vec: [44, 0, 0, 39, 0, 185, 115, 166, 104, 2, 232, 3, 0, 0, 43, 0, 0, 0, 72, 1, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 32, 68, 117, 109, 109, 178, 40, 58, 133]
08 21 09:18:06.256 TRACE 63124 aella::mysqld:488             : event::header::server_id:1000, replica::server_id:123456
08 21 09:18:06.256 TRACE 63124 aella::mysqld:349             : net_write::src: b"+\0\0(\0\xb9s\xa6h\x02\xe8\x03\0\0*\0\0\0r\x01\0\0\x08\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0# Dume\x1f!g"
08 21 09:18:06.257 TRACE 63124 aella::mysqld:350             : net_write::src:vec: [43, 0, 0, 40, 0, 185, 115, 166, 104, 2, 232, 3, 0, 0, 42, 0, 0, 0, 114, 1, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 32, 68, 117, 109, 101, 31, 33, 103]
08 21 09:18:06.257 TRACE 63124 aella::mysqld:488             : event::header::server_id:1000, replica::server_id:123456
08 21 09:18:06.258 TRACE 63124 aella::mysqld:349             : net_write::src: b"[\0\0)\0\xb9s\xa6h\x02\xe8\x03\0\0Z\0\0\0\xcc\x01\0\0\x08\0\x0e\0\0\0\0\0\0\0\x06\0\0\x1a\0\0\0\0\0\0\x01\0\0 T\0\0\0\0\x06\x03std\x04!\0!\0\x08\0test10\0drop database  test10s\xe2\xf0v"
08 21 09:18:06.258 TRACE 63124 aella::mysqld:350             : net_write::src:vec: [91, 0, 0, 41, 0, 185, 115, 166, 104, 2, 232, 3, 0, 0, 90, 0, 0, 0, 204, 1, 0, 0, 8, 0, 14, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 26, 0, 0, 0, 0, 0, 0, 1, 0, 0, 32, 84, 0, 0, 0, 0, 6, 3, 115, 116, 100, 4, 33, 0, 33, 0, 8, 0, 116, 101, 115, 116, 49, 48, 0, 100, 114, 111, 112, 32, 100, 97, 116, 97, 98, 97, 115, 101, 32, 32, 116, 101, 115, 116, 49, 48, 115, 226, 240, 118]
08 21 09:18:06.258 TRACE 63124 aella::mysqld:488             : event::header::server_id:1000, replica::server_id:123456
08 21 09:18:06.259 TRACE 63124 aella::mysqld:349             : net_write::src: b"+\0\0*\0\xc3s\xa6h\x02\xe8\x03\0\0*\0\0\0\xf6\x01\0\0\x08\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0# Dum\xbf\xb7I\xf8"
08 21 09:18:06.259 TRACE 63124 aella::mysqld:350             : net_write::src:vec: [43, 0, 0, 42, 0, 195, 115, 166, 104, 2, 232, 3, 0, 0, 42, 0, 0, 0, 246, 1, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 32, 68, 117, 109, 191, 183, 73, 248]
08 21 09:18:06.259 TRACE 63124 aella::mysqld:488             : event::header::server_id:1000, replica::server_id:123456
08 21 09:18:06.260 TRACE 63124 aella::mysqld:349             : net_write::src: b"[\0\0+\0\xc3s\xa6h\x02\xe8\x03\0\0Z\0\0\0P\x02\0\0\x08\0\x0e\0\0\0\0\0\0\0\x06\0\0\x1a\0\0\0\0\0\0\x01\0\0 T\0\0\0\0\x06\x03std\x04!\0!\0\x08\0test11\0drop database  test11f\xd6\x17\x91"
08 21 09:18:06.261 TRACE 63124 aella::mysqld:350             : net_write::src:vec: [91, 0, 0, 43, 0, 195, 115, 166, 104, 2, 232, 3, 0, 0, 90, 0, 0, 0, 80, 2, 0, 0, 8, 0, 14, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 26, 0, 0, 0, 0, 0, 0, 1, 0, 0, 32, 84, 0, 0, 0, 0, 6, 3, 115, 116, 100, 4, 33, 0, 33, 0, 8, 0, 116, 101, 115, 116, 49, 49, 0, 100, 114, 111, 112, 32, 100, 97, 116, 97, 98, 97, 115, 101, 32, 32, 116, 101, 115, 116, 49, 49, 102, 214, 23, 145]
08 21 09:18:06.261 TRACE 63124 aella::mysqld:488             : event::header::server_id:1000, replica::server_id:123456
08 21 09:18:06.262 TRACE 63124 aella::mysqld:349             : net_write::src: b"+\0\0,\0\xc3s\xa6h\x02\xe8\x03\0\0*\0\0\0z\x02\0\0\x08\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0# Dumh\xf6\xcb\xda"
08 21 09:18:06.262 TRACE 63124 aella::mysqld:350             : net_write::src:vec: [43, 0, 0, 44, 0, 195, 115, 166, 104, 2, 232, 3, 0, 0, 42, 0, 0, 0, 122, 2, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 32, 68, 117, 109, 104, 246, 203, 218]
08 21 09:18:06.263 TRACE 63124 aella::mysqld:488             : event::header::server_id:1000, replica::server_id:123456
